selected_tag_name,p_tag_name,p_tag_type,create_time
蓄电池突然损坏,蓄电池突然损坏,故障,1499270400
蓄电池突然损坏,不懂保养汽车,行为,1494259200
蓄电池突然损坏,蓄电池,器件,1494259200
蓄电池突然损坏,起动机,器件,1499270400
蓄电池突然损坏,蓄电池突然损坏,故障,1494259200
螺帽,发动机故障,故障,1495987200
螺帽,操作分心,行为,1495987200
螺帽,不懂保养汽车,行为,1495468800
螺帽,发动机故障,故障,1495468800
螺帽,螺帽,器件,1495987200
螺帽,螺帽,器件,1495468800
螺栓,发动机故障,故障,1499616000
螺栓,知道故障不修理,行为,1499616000
螺栓,发动机故障,故障,1500220800
螺栓,知道故障不修理,行为,1500220800
螺栓,修理不当,行为,1495987200
螺栓,发动机故障,故障,1495987200
螺栓,离合器故障,故障,1495123200
螺栓,粗心,行为,1495123200
螺栓,螺栓,器件,1499616000
螺栓,螺栓,器件,1500220800
螺栓,螺栓,器件,1495987200
螺栓,螺栓,器件,1495123200
螺栓垫片,没有阅读说明书,行为,1500220800
螺栓垫片,油路中的空气排不净,故障,1500220800
螺栓垫片,螺栓垫片,器件,1500220800
螺母,化油器异响,故障,1496505600
螺母,没有阅读说明书,行为,1496505600
螺母,螺母,器件,1496505600
螺钉,知道故障不修理,行为,1488902400
螺钉,耗油量明显增加、运行中加速不良,故障,1488902400
螺钉,螺钉,器件,1488902400
行驶摇头,没有阅读说明书,行为,1486224000
行驶摇头,行驶摇头,故障,1486224000
行驶摇头,钢板销衬套,器件,1486224000
行驶无力,汽油泵,器件,1484236800
行驶无力,行驶无力,故障,1484236800
行驶无力,不懂保养汽车,行为,1487433600
行驶无力,混合气,器件,1487433600
行驶无力,行驶无力,故障,1487433600
行驶无力,变速器,器件,1489248000
行驶无力,行驶无力,故障,1489248000
行驶无力,意外,行为,1489248000
行驶无力,不定时检查车况,行为,1491667200
行驶无力,发动机,器件,1491667200
行驶无力,制动阀,器件,1491667200
行驶无力,行驶无力,故障,1491667200
行驶无力,操作分心,行为,1491667200
行驶无力,发动机,器件,1493568000
行驶无力,行驶无力,故障,1493568000
行驶无力,知道故障不修理,行为,1494604800
行驶无力,发动机,器件,1494604800
行驶无力,意外,行为,1494604800
行驶无力,行驶无力,故障,1494604800
行驶无力,驾驶不当,行为,1484236800
行驶无力,责任心不强,行为,1487433600
行驶无力,责任心不强,行为,1489248000
行驶无力,贮气筒,器件,1489248000
行驶无力,责任心不强,行为,1491667200
行驶无力,责任心不强,行为,1493568000
行驶无力,责任心不强,行为,1494604800
行驶时车辆的转向盘难于操纵,行驶时车辆的转向盘难于操纵,故障,1488988800
行驶时车辆的转向盘难于操纵,责任心不强,行为,1488988800
行驶时车辆的转向盘难于操纵,转向盘,器件,1488988800
触点烧蚀,不懂保养汽车,行为,1490803200
触点烧蚀,点火线圈,器件,1490803200
触点烧蚀,触点烧蚀,故障,1490803200
调节器,交流发电机充电电流不稳定,故障,1488124800
调节器,修理不当,行为,1488124800
调节器,调节器,器件,1488124800
责任心不强,发动机,器件,1483718400
责任心不强,开锅故障,故障,1483718400
责任心不强,二极管,器件,1484236800
责任心不强,启动困难,故障,1484236800
责任心不强,混合气,器件,1487433600
责任心不强,行驶无力,故障,1487433600
责任心不强,变速器,器件,1489248000
责任心不强,行驶无力,故障,1489248000
责任心不强,制动阀,器件,1491667200
责任心不强,行驶无力,故障,1491667200
责任心不强,发动机,器件,1492704000
责任心不强,耗油过大,故障,1492704000
责任心不强,变速器,器件,1493568000
责任心不强,变速困难,故障,1493568000
责任心不强,发动机,器件,1493568000
责任心不强,怠速不稳,故障,1493568000
责任心不强,行驶无力,故障,1493568000
责任心不强,发动机,器件,1494604800
责任心不强,行驶无力,故障,1494604800
责任心不强,启动困难,故障,1484150400
责任心不强,电脑模块,器件,1484150400
责任心不强,制动跑偏,故障,1489852800
责任心不强,责任心不强,行为,1489852800
责任心不强,离合器,器件,1491321600
责任心不强,离合器发料,故障,1491321600
责任心不强,怠速不稳,故障,1484496000
责任心不强,蓄电池,器件,1484496000
责任心不强,低压管,器件,1499961600
责任心不强,空调故障,故障,1499961600
责任心不强,怠速不稳,故障,1489334400
责任心不强,节温器,器件,1489334400
责任心不强,分电器,器件,1484409600
责任心不强,怠速不稳,故障,1484409600
责任心不强,启动机开关,器件,1490371200
责任心不强,熄火,故障,1490371200
责任心不强,二极管接线螺杆,器件,1484668800
责任心不强,充电指示灯不熄灭,故障,1484668800
责任心不强,责任心不强,行为,1497715200
责任心不强,转向沉重,故障,1497715200
责任心不强,凸轮轴,器件,1495728000
责任心不强,发动机故障,故障,1495728000
责任心不强,离合器,器件,1492444800
责任心不强,离合器故障,故障,1492444800
责任心不强,变速器,器件,1499443200
责任心不强,变速器换挡困难,故障,1499443200
责任心不强,责任心不强,行为,1499616000
责任心不强,"起动困难 ",故障,1499616000
责任心不强,冒黑烟，动力不足,故障,1495296000
责任心不强,发动机,器件,1495296000
责任心不强,打转向沉重费力,故障,1496937600
责任心不强,责任心不强,行为,1496937600
责任心不强,故障灯,器件,1498060800
责任心不强,故障灯无故亮起,故障,1498060800
责任心不强,行驶时车辆的转向盘难于操纵,故障,1488988800
责任心不强,责任心不强,行为,1488988800
责任心不强,发动机,器件,1497715200
责任心不强,怠速不稳且不易起动,故障,1497715200
责任心不强,气门,器件,1493568000
责任心不强,缺门反复发响,故障,1493568000
责任心不强,分电器盖,器件,1493049600
责任心不强,分电器盖窜电,故障,1493049600
责任心不强,排气管,器件,1492704000
责任心不强,排气管冒黑烟,故障,1492704000
责任心不强,责任心不强,行为,1483718400
责任心不强,责任心不强,行为,1484236800
责任心不强,责任心不强,行为,1487433600
责任心不强,责任心不强,行为,1489248000
责任心不强,责任心不强,行为,1491667200
责任心不强,责任心不强,行为,1492704000
责任心不强,责任心不强,行为,1493568000
责任心不强,责任心不强,行为,1494604800
责任心不强,责任心不强,行为,1484150400
责任心不强,钢板弹簧栓,器件,1489852800
责任心不强,责任心不强,行为,1491321600
责任心不强,责任心不强,行为,1484496000
责任心不强,责任心不强,行为,1499961600
责任心不强,责任心不强,行为,1489334400
责任心不强,责任心不强,行为,1484409600
责任心不强,责任心不强,行为,1490371200
责任心不强,责任心不强,行为,1484668800
责任心不强,轮胎,器件,1497715200
责任心不强,责任心不强,行为,1495728000
责任心不强,责任心不强,行为,1492444800
责任心不强,责任心不强,行为,1499443200
责任心不强,起动机轴承,器件,1499616000
责任心不强,责任心不强,行为,1495296000
责任心不强,轴承,器件,1496937600
责任心不强,责任心不强,行为,1498060800
责任心不强,转向盘,器件,1488988800
责任心不强,责任心不强,行为,1493049600
贮气筒,意外,行为,1489248000
贮气筒,行驶无力,故障,1489248000
贮气筒,启动困难,故障,1489248000
贮气筒,操作分心,行为,1489248000
贮气筒,贮气筒,器件,1489248000
费油,意外,行为,1496160000
费油,变速箱,器件,1496160000
费油,费油,故障,1496160000
"起动困难 ",没有阅读说明书,行为,1486224000
"起动困难 ",电流表,器件,1486224000
"起动困难 ",不懂保养汽车,行为,1486224000
"起动困难 ",上次修理失当,行为,1487088000
"起动困难 ",化油器,器件,1487088000
"起动困难 ",知道故障不修理,行为,1488470400
"起动困难 ",单向阀弹簧,器件,1488470400
"起动困难 ",责任心不强,行为,1499616000
"起动困难 ","起动困难 ",故障,1499616000
"起动困难 ",发动机,器件,1496505600
"起动困难 ","起动困难 ",故障,1496505600
"起动困难 ","起动困难 ",故障,1486224000
"起动困难 ","起动困难 ",故障,1487088000
"起动困难 ","起动困难 ",故障,1488470400
"起动困难 ",起动机轴承,器件,1499616000
"起动困难 ",驾驶不当,行为,1496505600
起动机,不懂保养汽车,行为,1489248000
起动机,启动困难,故障,1489248000
起动机,启动困难,故障,1490803200
起动机,操作分心,行为,1490803200
起动机,启动困难,故障,1491667200
起动机,知道故障不修理,行为,1491667200
起动机,修理不当,行为,1492704000
起动机,启动困难,故障,1492704000
起动机,意外,行为,1492704000
起动机,不定时检查车况,行为,1484668800
起动机,起动机,器件,1484668800
起动机,不懂保养汽车,行为,1491235200
起动机,起动机,器件,1491235200
起动机,知道故障不修理,行为,1492099200
起动机,起动机,器件,1492099200
起动机,上次修理失当,行为,1490889600
起动机,起动机,器件,1490889600
起动机,不定时检查车况,行为,1499270400
起动机,蓄电池突然损坏,故障,1499270400
起动机,不定时检查车况,行为,1485273600
起动机,起动机,器件,1485273600
起动机,没有阅读说明书,行为,1486224000
起动机,起动机,器件,1486224000
起动机,不定时检查车况,行为,1491321600
起动机,起动机,器件,1491321600
起动机,不懂保养汽车,行为,1494259200
起动机,起动机,器件,1494259200
起动机,起动机,器件,1489248000
起动机,起动机,器件,1490803200
起动机,起动机,器件,1491667200
起动机,起动机,器件,1492704000
起动机,起动机损坏,故障,1484668800
起动机,起动机运转无力,故障,1491235200
起动机,起动机空转,故障,1492099200
起动机,起动系疑难故障,故障,1490889600
起动机,起动机,器件,1499270400
起动机,起动机无反应,故障,1485273600
起动机,起动机故障,故障,1486224000
起动机,起动机不转动,故障,1491321600
起动机,起动机转动无力,故障,1494259200
起动机不转动,不定时检查车况,行为,1491321600
起动机不转动,起动机,器件,1491321600
起动机不转动,起动机不转动,故障,1491321600
起动机损坏,不定时检查车况,行为,1484668800
起动机损坏,起动机,器件,1484668800
起动机损坏,起动机损坏,故障,1484668800
起动机故障,没有阅读说明书,行为,1486224000
起动机故障,起动机,器件,1486224000
起动机故障,起动机故障,故障,1486224000
起动机无反应,不定时检查车况,行为,1485273600
起动机无反应,起动机,器件,1485273600
起动机无反应,起动机无反应,故障,1485273600
起动机空转,知道故障不修理,行为,1492099200
起动机空转,起动机,器件,1492099200
起动机空转,起动机空转,故障,1492099200
起动机转动无力,电磁开关,器件,1490198400
起动机转动无力,起动机转动无力,故障,1490198400
起动机转动无力,不懂保养汽车,行为,1494259200
起动机转动无力,起动机,器件,1494259200
起动机转动无力,驾驶不当,行为,1490198400
起动机转动无力,起动机转动无力,故障,1494259200
起动机轴承,启动困难,故障,1484236800
起动机轴承,知道故障不修理,行为,1484236800
起动机轴承,责任心不强,行为,1499616000
起动机轴承,"起动困难 ",故障,1499616000
起动机轴承,起动机轴承,器件,1484236800
起动机轴承,起动机轴承,器件,1499616000
起动机运转无力,不懂保养汽车,行为,1491235200
起动机运转无力,起动机,器件,1491235200
起动机运转无力,起动机运转无力,故障,1491235200
起动系疑难故障,上次修理失当,行为,1490889600
起动系疑难故障,起动机,器件,1490889600
起动系疑难故障,起动系疑难故障,故障,1490889600
跳挡,意外,行为,1487433600
跳挡,垫片,器件,1487433600
跳挡,跳挡,故障,1487433600
踩制动踏板时大灯亮,意外,行为,1496851200
踩制动踏板时大灯亮,制动踏板,器件,1496851200
踩制动踏板时大灯亮,踩制动踏板时大灯亮,故障,1496851200
车体有异响,不懂保养汽车,行为,1488297600
车体有异响,排气管,器件,1488297600
车体有异响,车体有异响,故障,1488297600
车内,修理不当,行为,1498924800
车内,车内,器件,1498924800
车内,车间异味,故障,1498924800
车垫,没有阅读说明书,行为,1489248000
车垫,车垫,器件,1489248000
车垫,容易熄火,故障,1490803200
车垫,操作分心,行为,1490803200
车垫,异响,故障,1492704000
车垫,操作分心,行为,1492704000
车垫,转向困难,故障,1489248000
车垫,车垫,器件,1490803200
车垫,车垫,器件,1492704000
车灯,车灯,器件,1491667200
车灯,车灯不亮,故障,1491667200
车灯,没有阅读说明书,行为,1491667200
车灯,驾驶不当,行为,1491667200
车灯不亮,修理不当,行为,1489248000
车灯不亮,保险丝,器件,1489248000
车灯不亮,车灯,器件,1491667200
车灯不亮,车灯不亮,故障,1491667200
车灯不亮,没有阅读说明书,行为,1491667200
车灯不亮,车灯不亮,故障,1489248000
车灯不亮,驾驶不当,行为,1491667200
车窗,电压的原因,故障,1494345600
车窗,知道故障不修理,行为,1494345600
车窗,车窗,器件,1494345600
车间异味,修理不当,行为,1498924800
车间异味,车内,器件,1498924800
车间异味,车间异味,故障,1498924800
转向困难,没有阅读说明书,行为,1489248000
转向困难,车垫,器件,1489248000
转向困难,转向困难,故障,1489248000
转向沉重,责任心不强,行为,1497715200
转向沉重,转向沉重,故障,1497715200
转向沉重,修理不当,行为,1497715200
转向沉重,轮胎,器件,1497715200
转向沉重,转向系,器件,1497715200
转向灯,粗心,行为,1486051200
转向灯,转向灯,器件,1486051200
转向灯,转向灯点亮时闪烁的频率比平时快,故障,1486051200
转向灯点亮时闪烁的频率比平时快,粗心,行为,1486051200
转向灯点亮时闪烁的频率比平时快,转向灯,器件,1486051200
转向灯点亮时闪烁的频率比平时快,转向灯点亮时闪烁的频率比平时快,故障,1486051200
转向盘,行驶时车辆的转向盘难于操纵,故障,1488988800
转向盘,责任心不强,行为,1488988800
转向盘,转向盘,器件,1488988800
转向系,修理不当,行为,1497715200
转向系,转向沉重,故障,1497715200
转向系,转向系,器件,1497715200
转子轴,不定时检查车况,行为,1489334400
转子轴,怠速不稳,故障,1489334400
转子轴,转子轴,器件,1489334400
转换器,动力不足,故障,1494604800
转换器,操作分心,行为,1494604800
转换器,转换器,器件,1494604800
轮胎,操作分心,行为,1486224000
轮胎,轮胎,器件,1486224000
轮胎,责任心不强,行为,1497715200
轮胎,转向沉重,故障,1497715200
轮胎,轮胎异常,故障,1486224000
轮胎,轮胎,器件,1497715200
轮胎异常,操作分心,行为,1486224000
轮胎异常,轮胎,器件,1486224000
轮胎异常,轮胎异常,故障,1486224000
轮轴螺孔,操作分心,行为,1491148800
轮轴螺孔,轮轴螺孔,器件,1491148800
轮轴螺孔,造成连续烧瓦,故障,1491148800
轴承,修理不当,行为,1485705600
轴承,漏油,故障,1485705600
轴承,打转向沉重费力,故障,1496937600
轴承,责任心不强,行为,1496937600
轴承,轴承,器件,1485705600
轴承,轴承,器件,1496937600
轴承盖螺栓,上次修理失当,行为,1497974400
轴承盖螺栓,发动机故障,故障,1497974400
轴承盖螺栓,轴承盖螺栓,器件,1497974400
输出泵,修理不当,行为,1484409600
输出泵,输出泵,器件,1484409600
输出泵,粗心,行为,1488988800
输出泵,输出泵,器件,1488988800
输出泵,输油泵故障,故障,1484409600
输出泵,输油泵故障,故障,1488988800
输油泵故障,修理不当,行为,1484409600
输油泵故障,输出泵,器件,1484409600
输油泵故障,粗心,行为,1488988800
输油泵故障,输出泵,器件,1488988800
输油泵故障,输油泵故障,故障,1484409600
输油泵故障,输油泵故障,故障,1488988800
过热现象,冷却系统,器件,1488470400
过热现象,过热现象,故障,1488470400
过热现象,驾驶不当,行为,1488470400
进排气歧管衬垫,修理不当,行为,1494172800
进排气歧管衬垫,进排气歧管衬垫,器件,1494172800
进排气歧管衬垫,进排气歧管衬垫烧穿,故障,1494172800
进排气歧管衬垫烧穿,修理不当,行为,1494172800
进排气歧管衬垫烧穿,进排气歧管衬垫,器件,1494172800
进排气歧管衬垫烧穿,进排气歧管衬垫烧穿,故障,1494172800
进气管,怠速不稳,故障,1493654400
进气管,没有阅读说明书,行为,1493654400
进气管,进气管,器件,1493654400
进油管,上次修理失当,行为,1493827200
进油管,启动困难,故障,1493827200
进油管,启动困难,故障,1488384000
进油管,知道故障不修理,行为,1488384000
进油管,进油管,器件,1493827200
进油管,进油管,器件,1488384000
连杆轴承，轴颈,不定时检查车况,行为,1495987200
连杆轴承，轴颈,发动机故障,故障,1495987200
连杆轴承，轴颈,连杆轴承，轴颈,器件,1495987200
通气口,不定时检查车况,行为,1484409600
通气口,怠速不稳,故障,1484409600
通气口,通气口,器件,1484409600
造成连续烧瓦,操作分心,行为,1491148800
造成连续烧瓦,轮轴螺孔,器件,1491148800
造成连续烧瓦,造成连续烧瓦,故障,1491148800
配气相位严重错乱,粗心,行为,1497542400
配气相位严重错乱,发动机,器件,1497542400
配气相位严重错乱,配气相位严重错乱,故障,1497542400
钢板弹簧U型固定螺栓,制动跑偏,故障,1489766400
钢板弹簧U型固定螺栓,意外,行为,1489766400
钢板弹簧U型固定螺栓,钢板弹簧U型固定螺栓,器件,1489766400
钢板弹簧栓,制动跑偏,故障,1489852800
钢板弹簧栓,责任心不强,行为,1489852800
钢板弹簧栓,钢板弹簧栓,器件,1489852800
钢板销衬套,没有阅读说明书,行为,1486224000
钢板销衬套,行驶摇头,故障,1486224000
钢板销衬套,钢板销衬套,器件,1486224000
链条,不懂保养汽车,行为,1500134400
链条,启动困难,故障,1500134400
链条,无法启动故障,故障,1490630400
链条,链条,器件,1490630400
链条,链条,器件,1500134400
链条,驾驶不当,行为,1490630400
锁止失效,不懂保养汽车,行为,1499529600
锁止失效,锁止失效,故障,1499529600
锁止失效,锁片,器件,1499529600
锁片,不懂保养汽车,行为,1499529600
锁片,锁止失效,故障,1499529600
锁片,锁片,器件,1499529600
防盗器,操作分心,行为,1489334400
防盗器,无倒档,故障,1489334400
防盗器,防盗器,器件,1489334400
风扇叶片,水温高,故障,1496678400
风扇叶片,没有阅读说明书,行为,1496678400
风扇叶片,上次修理失当,行为,1496678400
风扇叶片,风扇叶片,器件,1496678400
风扇皮带,不懂保养汽车,行为,1494000000
风扇皮带,水温高,故障,1494000000
风扇皮带,发动机故障,故障,1489680000
风扇皮带,意外,行为,1489680000
风扇皮带,风扇皮带,器件,1494000000
风扇皮带,风扇皮带,器件,1489680000
风扇离合器,发动机故障,故障,1492531200
风扇离合器,知道故障不修理,行为,1492531200
风扇离合器,风扇离合器,器件,1492531200
飞轮,意外,行为,1492704000
飞轮,飞轮,器件,1492704000
飞轮,粗心,行为,1491926400
飞轮,飞轮,器件,1491926400
飞轮,飞轮损坏,故障,1492704000
飞轮,飞轮壳易损坏,故障,1491926400
飞轮壳易损坏,粗心,行为,1491926400
飞轮壳易损坏,飞轮,器件,1491926400
飞轮壳易损坏,飞轮壳易损坏,故障,1491926400
飞轮损坏,意外,行为,1492704000
飞轮损坏,飞轮,器件,1492704000
飞轮损坏,飞轮损坏,故障,1492704000
驱动齿轮,修理不当,行为,1492444800
驱动齿轮,启动困难,故障,1492444800
驱动齿轮,驱动齿轮,器件,1492444800
驾驶不当,怠速不稳,故障,1483200000
驾驶不当,混合气,器件,1483200000
驾驶不当,万向十字轴,器件,1483545600
驾驶不当,万向十字轴磨损导致动力不足,故障,1483545600
驾驶不当,消声器爆裂,故障,1483718400
驾驶不当,消音器,器件,1483718400
驾驶不当,汽油泵,器件,1484236800
驾驶不当,行驶无力,故障,1484236800
驾驶不当,发动机,器件,1485705600
驾驶不当,汽油泵故障,故障,1485705600
驾驶不当,气缸,器件,1487433600
驾驶不当,爆燃,故障,1487433600
驾驶不当,曲轴箱,器件,1487433600
驾驶不当,异响,故障,1489248000
驾驶不当,混合气,器件,1489248000
驾驶不当,储油罐,器件,1490803200
驾驶不当,换挡困难,故障,1490803200
驾驶不当,车灯,器件,1491667200
驾驶不当,车灯不亮,故障,1491667200
驾驶不当,换挡困难,故障,1491667200
驾驶不当,离合器,器件,1491667200
驾驶不当,喷油泵,器件,1492704000
驾驶不当,换挡困难,故障,1492704000
驾驶不当,怠速不稳,故障,1484496000
驾驶不当,蓄电池,器件,1484496000
驾驶不当,正时齿轮,器件,1484323200
驾驶不当,正时齿轮发响,故障,1484323200
驾驶不当,从动盘,器件,1497715200
驾驶不当,离合器异响,故障,1497715200
驾驶不当,电磁开关,器件,1490198400
驾驶不当,起动机转动无力,故障,1490198400
驾驶不当,怠速不稳,故障,1500652800
驾驶不当,混合气,器件,1500652800
驾驶不当,发动机故障,故障,1497110400
驾驶不当,喷油提前角,器件,1497110400
驾驶不当,气门脚,器件,1497110400
驾驶不当,冷却系统,器件,1488470400
驾驶不当,过热现象,故障,1488470400
驾驶不当,发动机,器件,1496505600
驾驶不当,"起动困难 ",故障,1496505600
驾驶不当,发动机,器件,1488470400
驾驶不当,发动机机油消耗量过大,故障,1488470400
驾驶不当,水箱,器件,1493913600
驾驶不当,水箱“开锅”,故障,1493913600
驾驶不当,充电指示灯,器件,1485964800
驾驶不当,充电指示灯不灭,故障,1485964800
驾驶不当,发动机,器件,1496678400
驾驶不当,发动机异响,故障,1496678400
驾驶不当,消声器,器件,1497715200
驾驶不当,消声器爆裂,故障,1497715200
驾驶不当,制动阀,器件,1499356800
驾驶不当,制动阀漏气故障,故障,1499356800
驾驶不当,制动气压不足,故障,1483545600
驾驶不当,发动机,器件,1483545600
驾驶不当,充电指示灯,器件,1491408000
驾驶不当,充电指示灯不灭,故障,1491408000
驾驶不当,发动机,器件,1493049600
驾驶不当,汽油消耗量过大,故障,1493049600
驾驶不当,空调,器件,1491321600
驾驶不当,空调不制冷,故障,1491321600
驾驶不当,离合器,器件,1493740800
驾驶不当,离合器传动销故障,故障,1493740800
驾驶不当,无法启动故障,故障,1490630400
驾驶不当,链条,器件,1490630400
驾驶不当,启动机,器件,1490889600
驾驶不当,启动机故障,故障,1490889600
驾驶不当,驾驶不当,行为,1483200000
驾驶不当,驾驶不当,行为,1483545600
驾驶不当,驾驶不当,行为,1483718400
驾驶不当,驾驶不当,行为,1484236800
驾驶不当,驾驶不当,行为,1485705600
驾驶不当,驾驶不当,行为,1487433600
驾驶不当,驾驶不当,行为,1489248000
驾驶不当,驾驶不当,行为,1490803200
驾驶不当,驾驶不当,行为,1491667200
驾驶不当,驾驶不当,行为,1492704000
驾驶不当,驾驶不当,行为,1484496000
驾驶不当,驾驶不当,行为,1484323200
驾驶不当,驾驶不当,行为,1497715200
驾驶不当,驾驶不当,行为,1490198400
驾驶不当,驾驶不当,行为,1500652800
驾驶不当,驾驶不当,行为,1497110400
驾驶不当,驾驶不当,行为,1488470400
驾驶不当,驾驶不当,行为,1496505600
驾驶不当,驾驶不当,行为,1493913600
驾驶不当,驾驶不当,行为,1485964800
驾驶不当,驾驶不当,行为,1496678400
驾驶不当,驾驶不当,行为,1499356800
驾驶不当,驾驶不当,行为,1491408000
驾驶不当,驾驶不当,行为,1493049600
驾驶不当,驾驶不当,行为,1491321600
驾驶不当,驾驶不当,行为,1493740800
驾驶不当,驾驶不当,行为,1490630400
驾驶不当,驾驶不当,行为,1490889600
骊山LS6911,机油泵驱动齿轮异响故障,故障,1487779200
骊山LS6911,粗心,行为,1487779200
骊山LS6911,骊山LS6911,器件,1487779200
高压无火,没有阅读说明书,行为,1491753600
高压无火,感应线圈,器件,1491753600
高压无火,高压无火,故障,1491753600
高温易熄火,知道故障不修理,行为,1493740800
高温易熄火,发动机,器件,1493740800
高温易熄火,高温易熄火,故障,1493740800
齿轮,上次修理失当,行为,1486224000
齿轮,齿轮,器件,1486224000
齿轮,粗心,行为,1486224000
齿轮,启动困难,故障,1487433600
齿轮,操作分心,行为,1487433600
齿轮,修理不当,行为,1497715200
齿轮,发动机故障,故障,1497715200
齿轮,发动机故障,故障,1495728000
齿轮,操作分心,行为,1495728000
齿轮,齿轮损坏,故障,1486224000
齿轮,齿轮,器件,1487433600
齿轮,齿轮,器件,1497715200
齿轮,齿轮,器件,1495728000
齿轮损坏,上次修理失当,行为,1486224000
齿轮损坏,齿轮,器件,1486224000
齿轮损坏,粗心,行为,1486224000
齿轮损坏,齿轮损坏,故障,1486224000
